user_id	age	gender	education	career	income	address	hobby
128	2	1	4	20	0	25	Play games, read books
1868	1	1	3	2	0	6	Sports, travel
1809	1	0	3	20	0	23	Manual
891	2	0	4	10	0	7	play the drums
1814	1	1	3	20	0	6	Basketball games
307	3	0	4	20	1	3	Sing
383	3	0	3	3	2	7	Dance
2283	1	1	7	20	0	2	flying kick
1123	1	0	2	20	0	6	Sing
426	2	0	4	0	0	8	Science fiction animation games
494	2	1	4	0	0	6	Running
2743	2	0	3	20	0	6	Singing and writing novels
2429	3	1	4	9	1	6	Volleyball
2194	4	0	4	3	1	3	go shopping
1476	1	1	3	20	0	6	Running
1637	2	1	3	3	0	8	Sing
275	2	0	3	20	0	3	Sing
489	3	0	2	18	1	6	Morning run, skiing
1871	1	1	3	19	0	23	
690	3	1	3	20	0	6	swim
1307	1	0	3	20	0	6	Listen to music
2170	2	1	4	20	0	14	
1309	1	1	3	20	0	6	play basketball
2202	2	0	4	0	0	6	Reading
2077	2	1	4	20	0	6	1
1058	4	1	4	5	0	8	Exercise, reading
118	3	1	4	1	1	6	movement
2175	2	1	4	20	0	6	basketball
2960	4	0	4	0	1	6	Reading
281	2	0	3	5	0	16	Work
1491	1	1	3	20	0	15	
2332	3	1	4	19	1	7	basketball
1980	1	1	3	20	0	6	Football
2906	3	1	4	1	1	6	Watching movies and listening to music
1600	1	1	3	20	0	6	Dance
1598	1	1	3	4	0	6	Music
1937	1	0	7	20	0	6	music reading
304	4	0	4	4	1	6	Dance
1839	1	0	3	20	0	23	Listen to music
1352	1	0	3	20	0	6	Sing
1361	1	1	3	20	0	6	movement
575	3	1	2	1	1	4	swim
1866	1	1	3	0	0	16	robot
2569	3	0	4	0	0	6	Music and dance
2620	1	1	7	5	0	6	play basketball
1413	1	1	3	20	0	6	play basketball
1177	1	1	3	20	0	6	Table tennis
843	2	1	4	19	0	4	Fitness
1253	2	1	3	20	0	6	Badminton
269	2	0	4	2	0	16	Fitness Travel Music
629	3	0	4	0	1	6	Music
1033	7	0	3	5	1	6	book trip
286	4	0	4	5	1	6	Sing
2208	4	0	4	2	2	3	baking
300	2	1	4	20	0	6	basketball
1345	1	1	3	20	0	6	Basketball Football Table Tennis
2962	2	0	4	20	0	21	Watch TV series
65	0	0	3	20	0	12	jigsaw
2443	1	0	3	20	0	6	Dance
890	2	0	4	18	0	3	Read novels, swipe videos
1762	1	0	2	20	1	6	Sing
1726	1	0	2	20	0	6	Reading
2204	2	1	4	0	2	6	basketball
230	5	1	6	4	1	18	Computer Writing Photography
503	2	0	4	14	0	7	play the guitar
1951	4	1	4	0	1	4	Football
1436	1	0	3	20	0	6	Reading
2516	1	1	7	20	0	6	Badminton
1641	2	0	3	3	1	16	play badminton
1004	3	1	3	7	4	6	Sing
836	2	1	4	0	0	6	E-sports
1714	2	1	6	2	0	3	Mountain bikes
374	2	0	4	5	0	6	Reading
1393	1	0	3	20	0	6	Running, basketball, badminton, dancing
2108	1	0	4	20	0	31	Painting
2536	1	1	7	20	0	5	swim
1798	1	1	3	20	0	16	Listen to music
2069	1	0	4	20	0	20	Photography and dancing
751	2	1	4	0	0	6	play basketball
99	2	0	3	10	0	15	DANCE
2254	0	1	2	20	0	6	Dance
866	2	1	4	0	1	6	movement
910	2	1	4	20	0	6	Reading
1316	1	1	3	20	0	23	make money
529	2	1	4	2	1	6	basketball
636	5	0	4	5	1	17	Painting
185	2	0	3	7	1	16	Food, travel
2874	1	0	3	20	0	16	play chasing
2821	4	1	3	0	0	6	Eat
931	2	1	4	0	0	6	swim
1377	1	0	3	20	0	6	Sing
2292	1	1	7	20	0	6	play basketball
1392	1	0	3	20	0	6	Reading
2398	1	1	2	20	0	6	Play video games
1993	1	0	4	20	0	6	Guitar Chasing Stars
607	1	1	2	20	0	3	Watch TV series
1338	1	0	3	20	0	6	Piano, swimming, singing, dancing
151	4	0	4	5	1	4	See a movie
1803	1	0	3	3	0	31	Hospitality Management, Photography
2940	6	0	3	5	0	6	Photography
731	2	0	4	0	1	1	Listen to music
1509	1	0	3	20	0	16	Sing
1660	3	1	4	2	0	7	basketball
2726	3	0	3	0	0	6	Sing
23	3	1	3	0	1	10	Reading
1657	3	0	4	4	2	4	Fitness
158	4	1	4	5	1	29	Play video games
861	2	1	4	0	0	6	movement
902	2	1	4	0	0	6	Sing
1426	1	1	3	20	0	6	Basketball Football Guitar
2250	1	0	2	20	0	6	Painting
444	2	1	4	0	1	7	basketball
2935	2	0	4	20	0	17	Reading
754	2	1	4	0	0	6	Riding
923	2	1	4	0	1	6	Sports, singing
2967	4	1	2	2	0	3	Play video games
2792	3	0	3	0	0	6	Watch variety shows
311	5	1	4	2	2	6	Table tennis
548	2	1	4	0	0	6	Football
1939	1	0	7	20	0	6	Eat, drink and be merry
2440	1	1	7	5	0	6	Football
306	5	1	4	2	2	6	play basketball
287	4	1	4	3	2	6	Watch TV
694	2	1	4	0	0	6	basketball
308	4	0	3	16	1	16	Sing
2985	2	0	4	5	0	23	Reading
749	1	0	3	20	0	6	Dance
2663	1	0	3	5	2	6	play table tennis
1235	1	1	3	20	0	6	Reading
908	2	1	4	4	1	6	Football
2269	1	1	2	0	0	6	Billiards
2377	2	1	4	3	1	1	swim
2965	3	1	5	0	2	2	Sing
2601	5	0	3	20	0	6	Shopping
970	8	0	2	20	0	6	
13	3	0	4	0	2	6	Sing
873	2	0	4	0	2	7	
808	3	1	4	0	2	8	basketball
2575	3	0	4	0	0	6	film and television
514	2	1	4	0	1	6	be in a daze
2410	2	0	3	20	0	19	Sing
409	3	1	4	0	1	1	
1359	1	0	3	20	0	6	Sing
2256	3	0	4	10	1	6	Dance
1302	1	1	3	9	0	6	basketball
1221	1	1	3	20	0	6	movement
1337	1	0	3	20	0	6	play badminton
2187	2	1	4	20	0	6	Running
382	5	0	5	20	1	6	ski
1566	1	1	3	20	0	16	
2184	2	0	4	20	0	6	
1321	1	0	3	20	0	6	Sing
1350	1	0	3	20	0	6	make friends
552	2	1	4	0	0	6	movement
222	3	0	3	20	0	2	Dance
1096	4	0	4	20	0	3	Sing
2595	3	0	3	0	0	6	Tourism
8	4	1	6	5	4	4	Reading
1472	1	1	3	2	0	30	basketball
316	4	0	2	20	0	27	Travel, read books
427	4	1	2	0	0	7	Game Animation Science Fiction
1907	1	1	3	20	0	6	Basketball games
105	2	0	3	17	0	4	Tourism
2647	1	1	3	20	0	6	Sing
142	4	1	4	0	0	27	Music
121	1	0	3	20	0	23	play volleyball
2623	1	1	2	20	0	6	Love editing
2862	4	0	4	20	1	17	Reading
1189	1	0	3	20	0	6	Sing
1894	1	0	7	20	0	6	Play games
2597	4	0	3	0	0	6	See a movie
2830	1	0	3	20	0	6	Chasing stars, cross talk, dancing
115	2	0	3	5	0	8	cook
1765	1	0	2	20	0	6	Sports
1586	1	1	3	20	0	6	saxophone playing
2140	1	1	4	20	0	6	swim
2794	4	0	3	0	0	6	Listen to music
2945	3	0	4	16	2	1	Listen to music
2203	2	1	4	0	2	6	play ball
1791	1	1	2	20	0	6	play basketball
672	2	0	4	4	1	6	Sing
1427	1	1	3	20	0	6	Play video games
1626	2	1	3	20	0	6	Sing
591	1	1	4	0	0	6	basketball
1398	2	0	3	20	0	16	Listen to music
888	1	0	2	20	0	7	Sing
2002	1	1	4	20	0	11	
1362	1	0	3	20	0	6	Play computer
1847	1	1	3	20	0	6	basketball
213	5	0	3	10	0	4	handcraft
2001	1	0	4	20	0	6	Flowering and fish farming
2715	5	0	4	0	0	6	Tourism
800	2	1	4	0	0	6	movement
2477	1	0	7	20	0	6	common sense of life
2980	5	0	4	11	1	6	Sing
2280	1	0	2	20	0	6	Sing
2659	1	0	3	16	2	6	Cycling
2708	4	0	4	5	1	6	Listen to music
273	2	1	4	20	0	16	Games
71	3	0	3	5	0	16	I want nothing but to make money
1784	1	1	3	17	0	16	Games
1087	6	0	3	3	0	8	Explore the Food
394	2	1	4	0	1	6	Billiards
583	3	0	2	20	0	16	plant flowers
1964	2	0	4	20	0	6	
2580	1	1	7	20	0	6	Badminton
500	2	0	4	0	1	7	Fitness
2008	2	1	4	0	0	17	play ball
2394	1	1	2	20	1	6	basketball
2976	3	0	3	20	0	6	See a play, watch a movie, play a string
2737	4	0	4	0	0	6	skip rope
1465	1	0	3	20	0	6	play the piano
1259	2	1	3	20	0	6	play ball
1737	1	1	2	20	0	6	anime
205	1	0	2	20	0	7	Sing
733	2	1	4	0	0	3	Ride a bike
1512	1	1	3	14	0	15	Table Tennis Books Football Basketball Badminton
526	3	1	3	20	0	6	swim
2369	1	0	2	20	0	6	play badminton
898	3	1	4	2	2	23	basketball
377	2	1	4	5	0	6	Food, travel
2840	3	1	4	3	1	6	play basketball
2679	4	0	4	0	2	6	Sports, singing
1562	1	1	3	20	0	6	Sports, games
386	2	1	4	0	0	6	Coffee
198	5	0	1	7	0	27	Food, books
1050	3	1	4	20	0	8	Reading
590	3	0	5	2	2	6	Games
519	4	0	2	2	2	6	locomotive
2030	1	0	4	0	0	6	play the guitar
429	4	0	4	3	1	6	Reading
1083	3	1	3	5	1	8	pop singing
207	2	1	4	0	3	1	Running
491	2	0	5	2	2	6	Tourism
2287	1	0	2	20	0	6	Dance
2909	4	0	4	20	0	6	Read, watch movies
792	2	1	4	0	1	6	movement
2013	1	1	4	0	1	6	press the road
1186	1	1	3	20	0	6	Badminton
1185	1	1	3	20	0	6	Basketball games
1756	2	0	4	4	1	4	Running
1336	1	0	3	20	0	6	Watch anime
2229	1	0	4	13	1	16	Photography, listening to music, reading
83	5	0	4	16	1	10	Listen to music
2366	3	0	5	4	2	4	Volleyball
2223	1	0	4	20	0	6	Sing
20	3	1	2	7	2	10	Games
1374	1	1	3	20	0	6	Dance
1554	1	1	3	20	0	6	Billiards, basketball, sprinting
2057	1	1	4	20	0	6	basketball
2867	5	0	5	10	1	6	Reading books, surfing the Internet and traveling
2522	1	1	2	20	1	6	Dance
973	8	1	2	20	0	6	Reading
2786	2	0	3	20	0	6	
883	2	1	4	0	1	6	
1098	2	0	4	3	1	16	Watch anime
156	2	1	3	18	1	11	Fitness
2273	2	0	3	20	1	6	Listen to music
886	2	0	4	0	1	6	movement
2995	5	0	4	0	1	6	Fitness
1587	2	1	7	20	1	6	basketball
2475	4	1	3	20	0	6	Tourism
2257	1	0	2	20	0	6	Listen to music
2531	1	1	7	20	0	6	ghost animal
2482	1	0	7	20	0	6	swim
1468	1	0	3	20	0	6	Reading
2645	1	0	4	4	0	6	Badminton
458	2	0	4	0	0	3	Painting
2252	1	1	2	20	0	6	Games
78	4	1	4	2	2	6	Reading
2911	3	0	5	20	0	28	Running
1056	4	0	4	2	0	8	Photography Watching TV National Style
906	3	0	4	0	2	10	Programming
1559	1	0	3	20	0	6	Sing
2211	1	1	4	20	0	6	Books
2834	1	0	3	5	0	6	Badminton
380	2	1	4	0	1	4	Running
947	2	0	4	0	1	6	Go
1735	1	0	2	1	0	8	Sing
1953	3	0	3	8	1	3	play chasing
715	3	1	3	20	0	6	swim
2107	1	0	4	0	0	24	Painting, E-sports
686	2	1	4	0	0	6	play badminton
2562	4	0	4	2	0	6	film
1293	1	0	3	13	0	6	
305	6	1	5	10	0	6	Music
209	5	1	3	19	1	16	self-driving tour
1878	1	1	3	0	0	6	play ball
2218	2	1	4	20	0	24	history
2972	3	0	4	5	1	5	See a movie
1533	1	0	3	20	0	6	Watch variety shows
885	2	1	4	0	0	6	Play games
1628	1	0	1	20	0	6	Guzheng
917	2	1	4	0	0	6	play ball
1662	1	0	2	0	0	1	basketball
1656	4	1	3	1	1	8	play chess
191	4	1	3	3	2	6	Reading
1742	1	0	2	20	0	6	Dance
2020	2	1	4	0	0	6	Singing and dancing rap basketball
1265	1	1	3	20	0	6	Basketball Badminton
483	2	1	4	0	0	6	movement
915	3	1	4	10	2	8	Delicious food
2596	4	0	3	0	0	6	Star
277	3	0	2	3	0	3	Reading
988	3	1	4	10	0	6	hip-hop
1450	2	1	2	20	0	6	calligraphy practice
1889	1	1	3	20	0	23	Table tennis
1623	2	1	4	5	0	5	Law
571	2	1	4	0	0	6	movement
993	4	0	4	5	1	1	Sing
1399	1	0	3	20	0	16	Draw, play games, listen to songs and read books
2379	2	0	2	20	0	6	Reading
585	3	0	3	5	1	27	Tourism
1567	1	0	3	20	0	6	Reading
2990	5	1	5	10	1	6	basketball
1349	2	0	3	20	0	6	Sing
2333	1	1	2	20	0	6	Games
674	3	1	3	0	1	1	basketball
1987	2	0	4	20	0	6	Listen to music
855	2	1	4	0	1	6	Table tennis
447	2	0	4	3	2	6	violin
2147	2	0	4	20	0	23	Photography, reading, travel
2752	4	0	3	20	0	6	Tourism
1612	1	0	2	20	0	7	Dance
2728	5	0	4	0	0	6	Shopping
2672	1	0	3	20	0	16	Swipe videos, play games
2382	1	1	3	20	0	6	anime
1712	1	0	2	20	0	6	play badminton
2668	5	1	5	0	2	6	Programming
1247	2	1	3	0	0	6	
294	5	1	4	20	1	3	write poetry
588	2	1	3	0	1	7	basketball
1281	2	1	3	20	0	6	Football Badminton
1462	1	1	3	20	0	6	Sing
2468	1	0	2	20	0	6	Listen to music
1422	1	1	3	20	0	6	Billiards
2249	1	1	3	20	0	6	anime
425	3	0	0	0	0	5	Game Animation Science Fiction
534	2	0	4	1	0	6	Classical music
1054	4	0	3	6	4	1	parenting
1859	0	1	3	20	0	6	movement
2501	1	1	7	5	0	6	basketball
1421	1	0	3	0	0	24	Watch TV
132	3	1	3	0	1	27	Swimming and running
1832	1	1	3	0	2	23	basketball
1820	1	1	3	20	0	23	Read and write novels, play table tennis
421	2	1	4	0	1	7	play ball
2655	2	0	3	20	0	6	
2022	2	0	4	20	0	6	play badminton
1569	1	0	3	20	0	6	Painting
1368	1	1	3	20	0	6	Badminton
556	2	0	4	20	0	6	Gourmet, handmade
2037	2	1	4	0	0	6	play basketball
2987	2	0	3	0	1	15	read, watch a movie, watch the news
2676	5	0	3	20	0	5	Sports
570	4	0	3	5	1	16	Tourism
352	2	0	4	0	1	7	Games
91	3	0	7	5	0	4	Reading
2120	1	1	4	0	4	6	cf
2530	1	1	2	20	0	6	basketball
1170	1	1	3	20	0	6	
2005	1	1	4	20	0	16	Table tennis
1285	1	0	3	13	0	6	Sing
2890	5	0	4	5	1	6	Reading
2289	1	1	2	20	0	6	Play
2719	4	0	4	0	1	7	Dance
1572	1	1	3	20	0	6	Guitar Basketball Photography
697	2	1	4	0	0	6	Running
2503	1	0	2	20	0	6	Photography
348	3	1	4	0	1	3	
1556	1	0	3	20	0	6	Running, kicking shuttlecock, badminton
2914	5	1	4	5	1	6	movement
2428	1	0	1	4	0	5	Drink
2303	1	1	7	20	0	6	play badminton
1137	3	0	4	18	1	3	Listen to music
2699	5	0	4	0	0	6	Tourism
1448	1	0	3	20	0	6	Listen to music
2833	1	0	3	20	0	6	Painting
2817	5	1	4	0	0	6	Photography, music
1339	1	0	3	20	0	6	Painting
2487	1	1	3	2	0	6	mountain climbing
453	2	1	3	0	3	7	basketball
913	2	1	4	0	0	6	movement
1199	1	1	3	20	0	6	movement
1274	2	0	3	18	0	24	Watch the video
1861	1	1	3	19	0	6	
37	2	1	3	19	2	10	Play video games
974	4	0	4	10	0	6	Play games
2913	5	0	4	20	0	6	Reading
983	8	0	3	20	1	6	horticulture
1800	1	1	3	20	4	6	play basketball
2095	1	1	4	19	0	6	read a novel
1418	1	0	3	20	0	18	vocal music
1284	1	0	3	13	0	6	
39	3	1	3	4	2	10	Eat chicken
1780	1	1	4	20	0	6	See a movie
169	6	0	1	7	0	6	Sing
1355	1	1	3	20	0	5	movement
737	2	1	3	20	0	6	Games
1815	1	1	3	20	0	5	Fitness
2696	5	0	3	2	0	6	Entertainment
2495	1	0	2	20	1	6	Running
634	2	0	4	0	1	6	Reading
2644	6	1	4	0	1	3	Billiards
1913	1	0	3	13	0	6	
1290	1	1	3	18	1	6	Sing
1380	2	1	3	20	0	6	play basketball
579	4	0	4	5	0	3	Tourism
328	2	1	4	0	0	6	basketball
2992	2	0	4	20	0	8	Watching movies, reading
892	2	1	4	0	0	6	basketball
1844	1	1	3	20	0	6	Music
780	2	1	5	0	1	6	swim
159	3	0	4	0	2	2	Painting
2274	2	1	4	1	2	27	acting
2500	1	1	2	20	1	6	Reading
2321	1	1	2	20	0	6	Games
61	1	0	2	10	0	15	Painting
849	2	0	4	0	1	6	piano
2127	2	1	4	20	0	6	music fitness tourism
2889	2	1	4	20	0	24	Reading, playing chess, playing basketball
1043	3	1	6	10	4	6	Fishing
2493	1	0	2	20	0	6	Listen to music
1929	5	0	5	10	1	6	tourist swimming
1650	1	0	3	20	1	3	Latin dance
1070	3	1	4	20	1	10	play ball
53	4	0	2	9	1	29	swim
258	2	0	4	5	1	10	Exercise, music, cooking
505	2	1	4	0	0	6	self-driving
752	2	1	4	0	0	6	Play games
1972	1	0	2	20	0	6	Look, handsome
2538	2	0	2	20	0	3	Sing
1990	1	1	4	20	4	6	singing and dancing
2171	2	1	4	20	0	6	
2994	3	1	3	0	3	6	Singing and dancing RAP basketball
2270	2	1	4	19	2	2	Fitness
1389	1	1	3	20	0	16	Watch anime
1266	1	1	3	20	0	6	Basketball Badminton
2463	2	0	2	2	0	2	Running
2784	1	0	3	3	1	6	Badminton
771	2	1	4	0	0	6	Programming
2799	6	1	3	20	0	6	See a movie
1752	1	0	2	20	0	6	Guzheng
2682	4	0	3	0	0	6	play chasing
1085	3	1	4	5	0	8	Reading
2341	1	0	1	20	0	6	anime
2955	3	1	3	0	1	6	Reading
1325	1	0	3	20	0	6	violin
2117	1	1	4	0	1	25	movement
1551	1	1	3	20	0	6	basketball
1710	2	1	4	0	0	1	Cycling
1642	2	1	4	0	0	7	Fitness
1876	1	1	3	0	0	6	Football Badminton
2629	1	1	7	20	0	6	digital code
1677	2	0	3	2	0	6	Sing
1711	1	1	3	0	0	8	play basketball
1163	1	0	3	20	0	6	editing
963	7	0	1	18	1	2	Mobile games
2899	3	1	4	9	0	6	Reading novels, traveling
2121	2	1	4	0	0	6	Listen to music
398	4	1	3	0	2	7	basketball
584	1	1	4	3	1	2	play billiards
948	2	1	4	0	1	6	Playing basketball, singing
704	2	1	1	0	0	6	Game Animation Science Fiction Music
431	2	0	2	0	0	6	Game Animation Science Fiction
292	5	1	4	4	2	6	Table tennis
145	2	0	4	20	1	17	Music
323	2	1	4	0	1	6	Military
2106	1	1	4	20	0	16	Listen to music
1165	1	0	3	20	0	6	
1452	1	1	3	20	0	6	Music basketball
2	2	0	3	8	0	17	Sing
576	5	0	3	20	0	27	Travel, music
2297	1	1	2	20	0	6	Listen to music
339	2	0	4	2	1	6	baking
1776	2	0	3	20	1	6	I like to think
1728	1	0	1	20	0	6	Sing
925	2	0	4	0	1	6	Chinese chess
265	2	1	4	20	0	6	Running
376	4	1	4	1	3	7	locomotive
1864	1	1	3	20	0	6	Football
1463	1	0	3	20	0	6	anime
271	2	0	4	20	1	12	Reading
696	1	1	4	0	1	6	movement
2970	4	0	4	8	0	6	Watching movies, TV series, anime
244	2	0	3	20	0	3	Taekwondo
2810	5	0	3	0	0	6	Reading
476	2	1	4	0	1	8	
1691	2	1	3	2	0	8	Video games
1718	1	1	3	20	0	6	basketball
2755	5	0	4	5	0	6	Delicious food
1672	2	0	4	2	0	6	Dance
2780	1	1	3	0	2	6	basketball
2950	1	0	4	20	0	16	read extracurricular books
2131	1	0	4	20	0	6	Painting
2046	1	1	4	20	0	6	Play games
250	4	0	1	20	0	16	Dance
413	4	1	4	1	2	1	Play games
545	4	1	3	0	2	8	basketball
1193	1	1	3	20	0	6	Badminton
738	1	0	3	20	0	6	Play games
310	3	0	4	20	0	16	swim, fitness, reading
2983	1	1	4	20	0	12	Novels, games
893	2	1	4	18	0	6	Music, games, animation
1131	3	0	4	9	0	6	Eat, drink and be merry
1449	1	1	3	20	0	6	movement
2969	5	0	3	20	0	6	Read, listen to music
15	3	0	3	7	2	10	Play video games
2606	4	0	4	0	0	6	Sing
721	3	0	4	1	1	2	play basketball
1420	1	1	3	20	0	22	Listen to music
2630	1	1	2	20	0	6	Sing
981	3	0	3	7	0	6	Sing
1869	1	1	3	20	0	6	ball
1539	1	1	3	20	0	16	
2527	1	0	4	17	1	8	See a movie
1550	1	1	3	20	0	6	Badminton
2419	2	1	3	2	1	6	Play video games
363	2	0	3	18	0	6	Beauty, skiing
1991	1	1	4	20	0	6	Music
182	4	0	1	18	1	1	go shopping
985	4	0	4	7	1	19	Fitness
2654	2	0	7	0	2	6	Painting
1194	1	1	3	20	0	6	
1764	1	1	4	1	1	5	Reading
1671	2	0	4	4	0	4	dubbing
1121	2	0	3	20	0	6	Singing, calligraphy, painting
187	2	0	3	20	0	16	Tourism
619	2	0	4	2	0	6	Table tennis
1608	2	0	3	20	0	6	Reading
1175	1	1	3	20	0	6	basketball
1182	1	1	3	20	0	6	
2381	1	1	4	20	0	6	Funny video
2608	4	0	4	0	0	6	art reading
614	3	1	3	20	0	6	swim
1513	1	1	3	20	0	6	Human studies
1466	1	0	3	20	0	6	Painting, photography
401	2	0	4	17	0	4	baseball
994	4	1	4	0	1	6	Music
934	2	1	4	0	0	6	Play games
371	3	0	4	0	0	6	Watch Korean dramas
1916	2	0	3	20	0	6	Listen to music, walk
2162	2	1	4	20	0	6	Games, table tennis
593	2	0	4	2	0	6	Travel, read books
1936	1	0	3	0	0	6	swim
726	4	1	4	0	3	19	mountain climbing
826	2	1	4	0	0	6	long-distance running
1670	1	0	2	20	0	6	Sing
687	2	0	4	4	0	6	Food, swimming
2212	1	0	4	20	0	6	Novel television series
136	3	0	4	11	1	16	Painting
2447	1	1	2	20	0	6	play the piano
628	5	1	5	10	1	6	movement
334	2	1	4	0	0	6	basketball
390	2	0	4	0	1	6	Dance
2306	1	1	4	1	1	1	Take a walk
1109	2	1	3	20	0	19	Games
1732	0	1	3	20	0	6	anime
2896	1	0	4	20	0	31	film tourism
710	2	0	4	0	0	6	Sing
1039	3	1	4	5	0	6	Play video games
1945	2	0	3	20	0	6	movement
1845	1	0	3	20	0	23	Badminton
2592	4	0	4	3	1	6	Star-chasing
1561	1	0	3	20	0	6	Reading
2754	5	0	3	0	0	6	movement
1594	1	1	3	0	1	6	basketball
2517	2	1	3	1	0	8	Fitness
1112	2	1	2	5	0	25	Games, music, food
465	2	1	4	0	1	6	Table tennis
1560	1	0	3	20	0	6	
1223	2	1	3	20	0	6	basketball
1947	1	0	3	20	0	6	Take a walk
2963	3	0	4	5	1	6	Read, watch movies
2345	1	0	2	20	0	6	Sing
1508	1	0	3	20	0	6	Sing
1104	1	0	3	20	0	6	Listen to music
2646	3	1	5	2	3	7	Painting
338	2	0	4	10	0	6	ballet
215	2	0	4	20	0	6	Listen to music
1615	2	1	3	2	1	7	Sing
1911	2	0	4	3	0	2	play chasing
2765	5	1	2	0	0	6	sports music
2801	5	0	4	0	0	6	Listen to music
1592	1	0	3	20	0	6	Singing and dancing
1831	1	1	3	20	0	6	Play computer
2431	1	1	2	20	0	6	Clip Video
2519	1	1	2	20	0	6	E-sports
816	2	1	4	0	0	6	Fitness
1067	3	0	3	10	0	8	jigsaw
2080	1	0	4	20	0	6	Sing
274	2	1	3	3	2	16	Fitness
2241	3	1	3	4	1	3	Play video games
865	3	1	4	0	2	16	basketball
101	3	0	4	0	0	27	drum set
1501	1	1	3	20	0	6	Entertainment
2666	3	0	4	10	0	11	
171	3	0	3	5	0	15	Reading
107	5	1	3	14	1	17	Tourism
2902	8	0	1	15	0	6	Sing
1521	1	1	3	0	0	6	basketball
2984	5	0	4	20	0	6	Painting, singing, playing table tennis
2725	5	0	3	20	0	6	Tourism
1949	2	1	3	17	0	6	play basketball
1918	4	0	4	7	2	6	play chasing
2897	1	1	4	20	0	6	Spoken English, computer, playing badminton
1956	3	1	4	10	1	6	hip-hop
2247	1	1	2	20	0	6	Sleep
2337	1	0	2	20	0	6	read a novel
2861	2	0	3	0	0	16	tourism reading
1754	1	0	3	0	1	1	Sing
295	6	0	4	20	0	2	Manual
712	5	0	3	0	1	6	locomotive
72	2	0	3	10	0	16	DANCE
2947	3	0	4	20	0	16	Music
2266	2	0	4	20	3	6	Reading
2966	4	0	4	16	0	6	Take a picture
2882	3	1	4	3	1	1	
481	4	1	2	0	3	6	basketball
2215	1	1	4	4	0	12	quadratic element
1530	1	0	3	20	0	6	Badminton, volleyball
2032	1	0	4	20	2	6	roller skating
1514	1	1	3	20	0	6	movement
2957	2	0	3	20	0	6	Painting, singing
1490	1	0	3	20	0	6	Listen to music
1171	1	1	3	20	0	23	basketball
2926	2	0	4	20	0	3	Painting
2011	1	1	4	20	0	6	Badminton, singing
2071	1	1	4	20	0	7	play ball
2213	1	0	4	5	4	6	Knock cp
2268	2	1	3	0	0	3	Music
405	2	1	3	11	1	6	Play video games
757	2	1	5	2	1	2	swim
1950	5	0	5	10	2	6	Tourism
2181	2	1	4	0	0	6	play basketball
