user_id	video_id	like	reason_tag	rating	review	video_tag	interest_tag	watch_again
1860	3091	1	[1281, 4579, 1931, 3589, 1264, 348]	4.0	Physics increases knowledge, has content very much, likes very much, increases knowledge	[348, 1931, 1264, 1281, 4579]	[2360, 4589, 4449, 1931, 348, 3589]	0
1860	3758	0	[3899, 1203, 3598, 3687, 4111]	4.0	Very funny, although do not understand, but it is really funny, like funny video	[4111, 3899, 1203, 1688, 3687]	[3687, 4111, 1688, 3899, 5787]	0
1860	2866	0	[3205, 2541, 2236, 5534, 447]	5.0	Video for the original content, let a person eye bright, video content also let, no plate painting experience of people to increase some knowledge	[5534, 3205, 2541, 447, 2236]	[3205, 447, 5534, 2541]	1
1860	171	1	[1187, 2236, 5534, 5780, 3905]	5.0	Very hot blooded, very like, very inspirational, animation is also very good, like the author	[1466, 2236, 5780, 3905, 5534, 2541]	[2231, 1187, 5534, 2541, 2236]	0
1860	3804	1	[5269, 4210, 1395, 2236, 5487, 4491]	5.0	Very everyday style, feel very relaxed, like the relaxed and happy atmosphere	[5487, 4210, 4491, 2236, 3205, 5269]	[4491, 1395, 2236, 5269]	0
1860	1855	1	[5672, 4245, 4749, 6055, 3769]	4.0	Like, like ancient poetry, like gaga love to see, hope to see more	[5416, 4653, 3769, 4534, 5672, 3920, 4245]	[4534, 5416, 6055, 5672, 3769, 1264, 4245]	0
1860	814	0	[5953, 946, 5691, 2168, 3582]	2.0	Do not understand, many professional words do not understand, OK, a little blood, but the impact is not big	[4536, 5876, 5953, 5691]	[3582, 5953, 5074, 5691]	0
1860	4340	0	[1688, 2640, 1562, 5268, 5074, 2958]	2.0	I don't like watching the original god. I'm not very interested in this kind of video. I don't like it very much.	[1562, 3292, 5074, 2958]	[1386, 1688, 2956, 2640, 3292]	0
1860	4098	1	[3687, 524, 2236, 2454, 1853]	4.0	It's funny. It's very everyday. I like to watch funny anchors.	[3687, 2236, 524, 2454, 1853]	[3687, 2454, 524, 1853]	0
1860	767	1	[5, 6, 3392, 288, 5664, 183, 2236]	4.0	It's very funny. I like this kind of funny video very much. It's very funny. Hahaha	[5457, 3392, 5664, 183, 2729, 3687]	[2262, 288, 5457, 183, 5664]	0
1860	3683	0	[3307, 5968, 3159, 1092, 5880]	3.0	I am not very interested in this kind of video, and the professional knowledge in the video cannot be understood	[1092, 3307, 2060, 4443, 3159, 5328]	[5968, 3307]	0
1860	1535	0	[809, 2570, 1086, 466, 2958, 4354]	4.0	Video interesting, feel very funny, the things in life animation, feel very interesting	[585, 809, 2958, 3765, 1086, 1203]	[585, 1203, 809]	1
1860	2282	0	[3793, 6021]	2.0	I don't like the video of love very much, but the plot is really interesting	[6021, 5956, 2236, 3431, 3793]	[2236, 6021, 3848, 3793]	0
1860	3546	1	[1389, 621, 3899, 5207, 1669, 3687, 3205, 3331, 4312]	5.0	Very funny ah funny, feel very everyday, not very exaggerated elements, feel closer to life	[621, 4748, 1203, 6000, 4312, 3331, 3205]	[4748, 4312, 1203, 3205, 621, 6000, 3687]	0
2189	664	1	[5, 6, 4508, 728, 5844, 0, 1, 2]	3.0	This video is just a demonstration of the operation of the program again, there is no explanation	[5, 6, 728, 4508, 4443, 0, 1, 2]	[5, 6, 3637, 4508, 4443, 0, 2, 1]	0
2189	360	1	[5, 6, 3687, 5739, 2000, 0, 1, 2]	3.0	Ghost animal clip video, clip dubbing ghost animals, people feel funny	[5, 6, 2000, 3687, 5739, 0, 1, 2, 3, 4]	[5, 6, 3687, 2000, 5739, 0, 1, 2, 3, 4]	0
2189	342	0	[3687, 3036, 5074, 4, 3, 2, 1, 0]	4.0	Video is brainwashing, a bit funny ghost animal feeling, so that people watching video feel relaxed	[5, 6, 4509, 2789, 5074, 0, 1, 2, 3, 4]	[2789, 5249, 4509, 0, 1, 4, 2, 3]	1
2189	934	1	[5, 6, 271, 479, 4069, 4, 3, 2]	4.0	The video explains the practice of tearing cabbage in great detail, making it easy to learn	[5, 6, 271, 2778, 479, 1, 3, 4, 2]	[5, 6, 4, 3, 2, 1, 479, 271, 4069, 2778]	0
2189	772	1	[5, 6, 5298, 799, 1528]	4.0	Singing is very nice, very healing, let a person listen to very comfortable, more love of music	[5, 6, 5016, 5298, 799, 1528, 0, 1, 3, 2]	[5, 6, 5298, 5016, 799, 1528, 1, 2, 3, 0]	0
2189	327	1	[5, 6, 376, 2143, 254, 0, 1, 2]	3.0	The explanation is very good, it has the feeling of documentary, but it doesn't have the integrity of documentary	[5, 6, 254, 2143, 376, 1, 0, 2, 3]	[5, 6, 376, 2143, 254, 0, 2, 1, 3]	0
2189	2529	0	[5, 6, 3687, 2236, 713, 0, 1, 2, 3, 4]	3.0	Video is a funny video, serious funny, but a forced funny feeling	[5, 6, 713, 3687, 2236, 4, 3, 2, 1]	[5, 6, 713, 2236, 3687, 4, 3, 2, 1]	0
2189	3589	1	[1804, 4728, 420, 4, 3, 1, 2]	4.0	Craftsmen craft is very good, the production of ice pier pier is also very similar	[5, 6, 420, 1804, 4728, 3, 4, 1, 2]	[5, 6, 4728, 1804, 2569, 4, 3, 2]	0
2189	3727	0	[5, 6, 1558, 2958, 177, 0, 1, 2]	3.0	I don't like this kind of video very much, because I haven't touched this game and am not interested in this video	[5, 6, 1558, 468, 177, 0, 1, 2]	[5, 6, 177, 1558, 1688, 0, 1, 2]	0
2189	2408	1	[5, 6, 5740, 2236, 1360, 0, 1, 2]	4.0	The video is humorous and reflects the daily life of the beating workers. It is very pleasant to watch	[5, 6, 5740, 3774, 3205, 0, 2, 1]	[0, 1, 2, 5, 6, 5740, 3774, 2236]	0
2189	2098	1	[5, 6, 472, 1526, 601, 0, 1, 2]	4.0	The music is quite good, the editing is quite burning, and the overall rhythm is very good, making people feel comfortable	[5, 6, 1526, 2371, 601, 0, 2, 1]	[5, 6, 1526, 601, 2371]	0
2189	2459	0	[5, 6, 0, 1, 3, 723, 3559, 5927]	4.0	The video clip is good, the rhythm is also good, the overall feeling is very good	[6, 5, 2444, 2178, 723, 1057, 0, 1, 2]	[5, 6, 2178, 2444, 723, 1057, 2, 0, 1]	0
2189	1420	0	[5, 6, 2, 3, 0, 5074, 1352, 3835]	3.0	My skin is good, but I don't want to play Honor of Kings anymore. I don't charge money for games	[5, 6, 1352, 3835, 4628, 1, 0, 2]	[5, 6, 4628, 1352, 5953, 0, 2]	0
2189	2952	1	[0, 1, 2, 3, 1761, 723, 5344]	3.0	It's not my favorite type of video, and the editing doesn't give me a novel feeling	[5, 6, 723, 5344, 5927]	[5, 6, 723, 3903, 5344]	0
2637	2204	1	[1259, 601, 3912]	3.0	This country is full of movie to do very good, see preview is so wonderful, the movie should be very good-looking.	[1259, 2834, 4080]	[5575, 498, 1983]	0
2637	4092	1	[3687, 2236, 1412]	3.0	I like the funny video clips very much, very interesting especially the dancing section, really let people look at will not help laughing.	[2017, 3687, 1412]	[4451, 2017, 3687]	0
2637	3521	1	[766, 4200, 2147]	3.0	The male owner in the video saw the game console his father gave him before and remembered his childhood.	[2147, 766, 4200, 3774]	[766, 5608, 2147]	0
2637	4437	1	[5819, 608, 1283]	3.0	Little sister dance video is very good-looking, every movement is done incisively and vividly.	[608, 5819, 1892]	[608, 5819, 1892]	0
2637	1596	1	[5464, 1903]	3.0	More interesting, when Curry saw Putian shoes when he was also shocked.	[3359, 1903, 5464]	[1903, 3359, 5464]	0
2637	1598	0	[4719, 3561, 5207]	2.0	I don't like animation very much. The animation in the video is really meaningless. The actions of the characters are too vivid.	[384, 1203, 5207]	[3687, 427, 1507]	0
2637	816	1	[5691, 5074, 5953]	3.0	I like League of Legends more. It's fun for members of professional games to play games	[5953, 5074, 5691, 640]	[5691, 5953, 640, 4994]	0
2637	3955	1	[1681, 5007, 1635]	3.0	Interesting editing, very interesting, very successful integration into the animation.	[1681, 3329, 1635]	[1681, 4103, 1085]	0
2637	604	1	[676, 636, 1264]	3.0	Interesting teaching method can attract many scholars 'interest in reading.	[1881, 636, 1884]	[1627, 636, 4035]	0
2637	2023	1	[3080, 2916, 5477]	3.0	I like the game better, I can feel the joy of this game.	[5477, 3080, 5074]	[2916, 5074, 3080]	0
2637	633	1	[4153, 3494, 268]	3.0	I prefer this virtual anchor because it brings a lot of joy to fans.	[4612, 5079, 398]	[4153, 723]	0
2637	3167	1	[1492, 4917, 4933, 2340]	3.0	I like wild animals, like leopards, like wild animals born wild.	[1061, 1492, 4917]	[4917, 2340, 1492]	0
2637	4160	0	[5064, 1085, 3806]	2.0	I really don't like the United States. I always don't like others doing better than it.	[1681, 2956, 3173]	[3173, 2236, 3205]	0
2637	3355	1	[3902, 361, 2110]	3.0	I prefer the resistance of the China people in the video, and the spirit of the Chinese people not to admit defeat.	[5286, 5714, 5373]	[4176, 361, 519]	0
2637	175	1	[5074, 3835, 5953]	3.0	I like Honor of Kings, after all, it has been out for many years, whether it is the balance of the game, or the game screen I like very much	[3835, 5074, 5953]	[3495, 4478]	0
2637	26	1	[2472, 4299, 358]	2.0	Bloggers who don't like recommending apps and are not interested in Station B	[2472, 3773, 4574]	[358, 1413, 4574]	0
2637	4252	1	[978, 1834, 542]	3.0	I like Huo Yuanjia more. In the video, I played the temperament of China people through acting skills.	[1834, 542, 5245]	[1834, 5245, 542]	0
2637	2347	0	[3437, 223, 923]	2.0	I don't like edited videos very much, and I don't want to make bloggers laugh through editing	[3437, 923, 223]	[6, 223, 923, 3437]	0
2144	1865	0	[68, 4055, 2348]	1.0	Not interested, not interested in this type, even a little disgusted.	[3687, 4055, 2348]	[2348, 2195, 90]	0
2144	1744	1	[2239, 4205, 571, 1028]	5.0	Pharaoh's songs have been heard, but also quite like the rapper, so I want to see this video.	[1028, 2239, 571, 4205, 4510]	[1028, 4205, 571, 2239]	0
2144	148	0	[1688, 4521, 4536, 4386]	3.0	The original god himself is not interested, even if it is suona this relatively novel way to present also does not have too much feeling.	[2435, 5106, 4999]	[1562, 848, 4299]	0
2144	1348	0	[6, 4292, 496, 2426, 2]	5.0	Originally thought it was just an ordinary video about animals, but I didn't expect it to be a video about protecting endangered animals. I felt that the theme had been sublimated.	[1492, 2972, 2729]	[1492, 2729, 2972]	1
2144	891	1	[3820, 5207, 5805, 5683]	3.0	Incantation back to war is an animation that I know before, although not much understanding but feel is a better looking animation, so I chose to see	[4354, 5683, 5207]	[3140, 3687, 5123]	0
2144	3629	1	[5007, 3446, 1074]	3.0	I am more concerned about Trump's practical points because I think Trump is a very interesting national leader.	[5501, 3446, 5007, 1681]	[516, 5501, 5007, 4304, 1681, 3446]	0
2144	310	0	[143, 5532, 2958, 1102]	3.0	I am not interested in mc, and I am not very interested in this kind of sandbox games, so I have no desire to see them.	[143, 4729, 2445]	[4278, 143]	0
2144	192	0	[6055, 5518, 5505, 384]	1.0	I'm not very interested in the national style, plus this is an aesthetic plot, so I'm even less interested	[5518, 3494, 5505, 1086]	[2789, 3019, 5505]	0
2144	4316	1	[5953, 5691, 2414, 1963, 5987, 4]	5.0	Edg is awesome!! This game is also what I saw last year. Seeing the last edg win, I can only say that edg is awesome!	[5953, 4994, 3807, 5691, 1]	[5, 1963, 5953, 4994, 5691, 3807]	0
2144	2965	0	[3431, 3289, 3559]	1.0	I don't know what I'm playing, I'm not very interested in this kind of video. I don't like it very much because it feels like a variety show.。	[4951, 3431, 2563, 3559]	[6, 3559, 2563, 384, 4951]	0
2144	421	1	[4654, 3702, 2412, 4191]	4.0	Originally thought to be about the seven dragon ball related content clip clip clip, the result is only animation in the characters appear in some contrast, so feel not so attractive	[3702, 5, 2412]	[5963, 2412, 4]	0
2144	4353	1	[5862, 4312, 3978, 3331, 1412]	5.0	Because I know that it is a ghost animal so I have the interest to see, coupled with the series of detective Sherlock Holmes, so I have more ideas to see.	[3, 1, 3820, 3331, 1412, 4312, 1203]	[5927, 3820, 1576, 3331, 1412]	0
2144	394	1	[112, 417, 4909, 3687, 5739, 257]	5.0	Very humorous funny, see ghost animal know is a good thing. to make the audience more impressed with the ad.	[5739, 4909, 6, 4220, 257, 3687]	[3687, 4909, 417, 4220, 257, 4315]	0
2144	636	1	[6049, 4358, 5761, 5896, 1084]	5.0	Silent Hill is known as a horror movie, and I prefer horror movies. In addition, the people inside are beautiful and speak well, so I want to see them.	[1193, 5896, 1086, 4358, 665, 3]	[1086, 5896, 665, 5761, 6049]	0
2144	3397	1	[4536, 1888, 3757, 601, 4]	5.0	I support Guoman, and it is a better work in Guoman. I feel that the special effects plot is good in all aspects. I like it very much.	[6, 3757, 601, 789, 1888, 4292]	[3757, 601, 3607, 1888, 4, 3]	0
2144	1746	0	[2107, 5, 4554]	4.0	Like the feeling of passion this too comfortable feeling Hohhot people are more lazy and tired, although the appropriate slow life is a good thing, but I do not like to stop completely motionless life	[5130, 4554, 2202, 4102, 2, 0, 5]	[5, 5291, 4102, 4554, 1, 2]	1
2144	2741	1	[4, 1349]	3.0	Imagination and display content is not the same, imagine the game is about the decryption of the relevant details, the results click on the use of drums after playing songs	[6, 1, 0, 2069, 2640]	[143, 5872, 422]	0
2891	910	0	[5789, 5, 5927, 2500, 0]	3.0	I don't like Korea stars and Korean entertainment-related content, and the video is a bit long, I don't like it.	[723, 5927, 5789, 5, 6]	[2083, 153, 3559]	0
2891	3492	1	[2022, 3140, 209, 5]	4.0	Assassin five six seven propaganda, personally like assassin five six seven, but this video does not reflect what content, do not know what to express.	[5, 209, 2022, 3140]	[2022, 209, 3060, 3140, 5]	0
2891	1246	1	[5, 2861, 3687, 3392, 726]	5.0	The topic of the volume is relatively profound, anti-volume related content, there are mentioned university-related content such as CET-6 and hanging subjects, can attract college students to see.	[726, 1084, 2572, 2163]	[726, 2861, 4443, 2163, 4082]	0
2891	452	1	[1164, 5286, 2249, 5]	4.0	Animation editing, cool animation, there are wonderful special effects clips, very attractive anime fans.	[2249, 5286, 5487]	[5286, 168, 2249, 5487]	0
2891	1480	1	[5683, 3978, 2236, 5]	4.0	Ghost animal funny video, coupled with classic popular BGM, very attractive.	[6, 3978, 2575, 3687]	[3978, 3687, 2575, 5683]	0
2891	27	1	[1202, 1638, 3028, 5]	3.0	I don't like this BGM, mainly reflecting the beauty of Bai Suzhen, but Bai Suzhen in the video is not much good-looking.	[2435, 1653, 4080, 5]	[3028, 1638, 737, 4080]	0
2891	3342	1	[1732, 3687, 422, 5, 6]	4.0	Classic dog head, with simple and plain animation constitute funny video, more attractive.	[5895, 1732, 2388, 5]	[5895, 1125, 3687, 1732]	0
2891	3144	1	[404, 3873, 1896, 5]	4.0	They mainly eulogize the China People's Revolutionary Army and the Chinese People's Liberation Army and arouse the love of the nation.	[1896, 404, 1528, 3873]	[1528, 404, 1896, 3873, 5, 3, 2]	0
2891	2776	1	[5, 3873, 5511, 3042]	4.0	This is also current news. The PLA's voice is orderly and loud, and national pride arises spontaneously.	[3042, 3873, 5085, 5, 6]	[3873, 3042, 5440, 5511]	0
2891	4513	1	[2386, 5403, 1762, 3787]	4.0	Many costume costumes, costume feast, very good-looking, but only the visual impact feeling slightly monotonous.	[1919, 5403, 2386, 1]	[1919, 2386, 5403, 2547]	0
2891	4311	1	[5074, 1688, 2958, 5]	4.0	Game related, fire of the original god, beautiful game characters, able to attract most game players.	[2593, 2958, 5]	[3, 1, 1688, 5074, 171, 395]	0
2891	1481	1	[0, 1483, 4509, 384]	4.0	The video clip is mainly a beautiful woman star, really beautiful, but did not find any outstanding points.	[4730, 4509, 384, 776, 5]	[1483, 5602, 4509, 4730, 2, 1]	0
2891	2507	1	[5, 4782, 3687, 315]	4.0	Zhu Yidan is a popular online celebrity, mainly Zhu Yidan attracted me, helping others to be bitten by a deep theme.	[5, 2678, 315, 3753]	[315, 2236, 2678, 3753]	0
2891	1939	1	[723, 3441, 5036, 5]	3.0	The editing is too simple, a few simple pictures, plus BGM, do not reflect what characteristics of Gong Jun.	[723, 3441, 5927]	[571, 3441, 3592]	0
2891	3517	1	[5, 614, 1980, 5583, 1922]	4.0	Cat, shoveling officer, pet, slightly funny video, funny video attractive.	[1980, 2033, 5169, 614, 5, 0]	[2722, 1922, 5583, 614]	0
2891	2194	1	[5, 4, 3, 6, 1528]	3.0	Music related to like, but less animation switching, pure music or failed to attract me	[5, 1528, 2404, 1]	[5, 3, 1528, 2404, 4104, 4659]	0
2891	3625	1	[4279, 5, 6, 5097, 5460]	4.0	Ma Huateng and Ma Yun can attract people. In addition, current affairs and politics, especially those related to Sino-US relations, are very attractive.	[5, 6, 3293, 4279]	[5, 6, 2813, 2072, 1681, 5460, 3293]	0
2891	4425	0	[3, 2, 6, 5]	3.0	There are too many people using the original video material. Everyone uses this. It is just a name change. There is no innovation.	[5, 838, 3909, 2136, 4772, 3]	[5, 838, 3909, 2, 3, 1528]	1
2891	3802	1	[4, 2, 879, 5236, 5]	4.0	The material selection is better, funny video, more attractive.	[5, 6, 4, 6000]	[4, 2, 5, 6000, 3687, 4312]	0
2891	2630	1	[5, 3835, 5074, 2, 3]	4.0	King glory, personal preference, game cover, will attract most of the game players.	[6, 5074, 3835, 5]	[5, 6, 3835, 5074, 3837]	0
2891	4002	1	[1, 5, 6, 2281, 4567, 3898]	2.0	Luo Xiang really attracted me, but the video is too short, the basic does not reflect the content	[3898, 2281, 4421]	[6, 2281, 4035, 1766]	0
2891	999	1	[5, 3687, 931, 245]	4.0	The topic of green tea is hot recently and attracts me. Classic simple animation style, vivid green tea.	[5, 3598, 4856, 931, 6]	[5, 4856, 3687, 931]	0
2891	775	1	[5, 6, 5509, 2359, 5649, 5392]	3.0	I am interested in the video about physical health, but it is a vivid picture of some behaviors that may cause diseases, which is a bit boring.	[5, 6, 2359]	[5, 2359, 4384, 5509]	0
2891	2750	1	[143, 1146, 5, 5934]	4.0	All the way in a simple introduction to their own game website, demonstration, for example very vivid. It's really hard to build a website, but I'm not feeling it myself.	[5, 358, 5934, 143]	[5, 1146, 358, 5934, 5074]	0
2891	3734	1	[5, 6, 902, 5444]	3.0	I don't like Lori very much, but the animation elements are very good, imitating animation, creative.	[5444, 902, 2729, 5]	[504, 2729, 902, 6]	0
2891	2494	1	[578, 4509, 2411, 5118, 5]	4.0	Personally prefer film and television mixed cut, card point card is good, very rhythmic.	[5, 3257, 5118, 2411]	[5118, 3559, 4509, 2411, 2036]	0
2891	2821	1	[5, 6, 2, 3, 4]	4.0	I like the comic elements very much, and the video length is moderate, just enough to convey the theme.	[2, 1, 0, 4, 5, 6]	[0, 1, 2, 3, 4, 6, 5, 1203, 3995, 3431]	0
2891	3552	1	[5097, 5772, 5, 6, 1, 0, 4]	4.0	About Russia, the United States current affairs politics, the video content is more attractive to me.	[6, 5, 5097, 5772]	[6, 5, 5772, 5097, 5311]	0
2891	4037	0	[5, 6, 5606, 3904]	4.0	Bgm classic, personal preference, there are many funny animals, easy to arouse people's interest.	[2033, 3687, 496, 5507]	[5507, 3334, 1887, 4, 2, 1, 3]	1
2891	992	0	[6, 5, 1952, 3699]	3.0	It is beautiful woman video again, however not sexy enough, individual does not like beautiful woman video.	[4055, 2729, 4517]	[5896, 608, 4517, 1886]	0
2891	215	0	[5, 2789, 1086, 2]	3.0	Yeah, sexy, attractive to men. But the individual is not very interested, so the score is not high.	[5, 4055, 4853, 2789]	[1693, 4853, 2789, 1086]	0
2891	270	0	[3807, 5, 6, 2, 4]	3.0	"There are classic ""nice"" grandpa in the video, there are also some funny elements, bgm is more pleasant, but the title horror game personally do not like, the last page said the material is not good enough, etc., do not say I do not think it is short, bad."	[0, 2, 1102]	[2, 0, 1102, 5371, 143, 422]	1
2900	4115	1	[123, 2033, 1918]	4.0	Snow is very beautiful, Wang Xing people are very lovely, showing the owner of the pet Wang Xing people.	[1918, 2033, 123, 5]	[123, 2033, 1918, 5]	0
2900	2875	0	[829, 5148, 3219]	2.0	"Video pixel is not high, did not see ""The Dark Knight,"" did not see the Heath Ledger movie."	[829, 4080, 3219, 5]	[4080, 5727, 1083]	1
2900	1132	1	[317, 1528, 5, 2]	5.0	"Jay Chou's ""Rice Fragrance"" like it very much, the choir performed very well, full of youth."	[317, 1317, 4396, 5, 6, 2]	[317, 5, 4396, 1528, 1317]	0
2900	4440	1	[2236, 6000, 3172, 5130]	1.0	At first, I was simply attracted by the pictures, but when watching the video, I was persuaded to quit by the sound and text, which was a bit difficult to say.	[4543, 5, 6000]	[3172, 5898, 1128, 6000]	0
2900	2774	0	[2047, 5, 4035, 4329]	2.0	The music and the handwriting are beautiful, but I don't understand them, and I can't understand them well.	[5, 2047, 4035, 4329]	[3205, 2236, 4035]	1
2900	3833	1	[5, 1074, 3140, 83]	3.0	The new crown epidemic is closely related to us, just don't like the characters in the video.	[5, 6, 1074, 5007, 3140]	[5, 1074, 5810, 83]	0
2900	4338	0	[5074, 5953, 6, 5, 3157]	2.0	They are not interested in games, do not watch video games, and do not understand games.	[5074, 5953, 5, 1688]	[3157, 3687, 2732]	1
2900	1525	1	[4642, 1762, 1837, 1599]	4.0	I am interested in wearing clothes and hope this kind of video can help me.	[4642, 161, 6, 881, 1599]	[4642, 1762, 881, 1599]	0
2900	1809	1	[5608, 2147, 3513, 6]	4.0	The warmth of family reunion makes people feel the same feeling, reflecting the yearning of tourists for their loved ones.	[6, 5608, 5539, 2147]	[5539, 326, 5608]	0
2900	3670	1	[5223, 3824, 2236, 0]	5.0	Little sister cos is very good-looking, every outfit and hairstyle are suitable.	[4, 2, 5223, 3824, 2480, 5]	[5223, 3824, 2236, 6, 5]	0
